playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8480306,2021,Grant Hutton,NYI,D,4on5,5,357.0,13.0,0.3,0.06,0.24,0.29,0.07,0.33,0.1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,4.0,2.0,7.0,4.0,1.0,2.0,6.0,0.0,0.0,865.0,0.0,0.0,0.0,0.0,1.44,0.06,0.06,0.06,0.06,2.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.01,0.0,0.0,0.07,0.07,0.07,2.61,0.99,0.99,0.99,0.99,4.0,0.0,6.0,10.0,2.0,0.0,0.0,2.0,0.0,2.0,0.03,0.0,0.96,0.0,0.0,2.0,10.0,4.0,4.0,0.05,0.0,0.0,1.04,1.04,1.04,0.26,0.79,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
8480306,2021,Grant Hutton,NYI,D,5on4,5,24.0,2.0,0.58,0.0,0.9,0.0,0.88,0.0,0.88,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.25,29.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8474040,2021,Sam Gagner,DET,C,other,30,865.0,20.0,4.99,0.17,0.39,0.16,0.39,0.17,0.37,70.0,1.32,0.53,0.06,0.14,0.03,0.53,0.71,0.53,0.53,0.53,1.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.03,0.0,0.5,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.02,0.0,0.0,0.55,0.55,0.55,20.0,5.0,6.0,2.0,7.0,4.0,7.0,5.0,4.0,4.0,12.0,1915.0,0.0,0.0,0.0,1.0,4.69,1.9,1.9,1.9,1.9,6.0,1.0,1.0,8.0,2.0,0.0,0.0,3.0,0.0,4.0,0.04,0.0,1.86,0.0,0.0,2.0,8.0,7.0,7.0,0.08,0.0,0.0,1.98,1.98,1.98,26.16,9.32,8.01,9.32,8.01,27.0,7.0,7.0,41.0,5.0,3.0,0.0,6.0,12.0,16.0,0.32,1.67,7.33,0.0,0.0,5.0,41.0,34.0,34.0,0.78,1.11,1.11,8.98,8.98,7.83,4.63,7.39,36.0,57.0,0.0,0.0,0.0,1.0,0.0,0.0
8474040,2021,Sam Gagner,DET,C,all,30,24711.0,539.0,7.82,0.36,0.5,0.41,0.47,0.43,0.48,239.0,43.9,4.08,3.0,9.08,1.43,21.59,19.82,4.03,4.03,3.97,5.0,3.0,49.0,10.0,8.0,67.0,12.0,4.0,4.0,0.0,8.0,1.0,16.0,26.0,45.0,55.0,8.0,16.0,46.0,9.0,9.0,8.0,45.0,10.0,4.0,1.42,1.34,1.33,2.0,1.0,1.0,65.5,59.0,57.94,1.0,0.67,0.77,0.3,4.46,4.39,4.37,539.0,60.0,108.0,70.0,301.0,66.0,79.0,75.0,319.0,46.0,37.0,84288.0,16.0,0.0,0.0,10.0,176.14,16.52,16.05,16.35,15.89,182.0,59.0,64.0,305.0,17.0,10.0,2.0,188.0,35.0,18.0,5.44,4.33,6.74,6.0,1.0,10.0,301.37,241.0,238.35,2.53,2.13,2.13,16.91,16.76,16.37,235.56,29.75,27.56,29.85,27.66,241.0,77.0,112.0,430.0,29.0,18.0,3.0,213.0,71.0,34.0,7.03,9.41,13.31,14.0,5.0,10.0,434.11,318.0,319.49,4.19,4.31,4.31,29.63,29.73,27.96,70.79,72.2,1219.0,1361.0,0.0,0.0,0.0,0.0,0.0,0.0
8474040,2021,Sam Gagner,DET,C,5on5,30,18306.0,383.0,7.82,0.45,0.5,0.44,0.46,0.47,0.46,279.0,29.96,2.49,2.14,6.95,1.0,16.29,12.13,2.43,2.43,2.38,4.0,2.0,34.0,7.0,7.0,48.0,9.0,3.0,1.0,0.0,4.0,1.0,13.0,19.0,31.0,38.0,5.0,10.0,18.0,6.0,6.0,5.0,32.0,8.0,1.0,1.14,1.09,0.26,2.0,1.0,0.0,46.5,41.0,39.94,1.0,0.45,0.26,0.27,2.66,2.6,2.58,383.0,33.0,50.0,59.0,241.0,53.0,52.0,46.0,232.0,18.0,12.0,71798.0,10.0,0.0,0.0,6.0,134.09,10.38,10.19,10.22,10.03,139.0,46.0,46.0,231.0,12.0,6.0,2.0,150.0,28.0,7.0,4.6,3.43,2.36,6.0,1.0,5.0,227.37,185.0,182.35,1.81,1.34,1.34,10.85,10.69,10.57,153.97,12.62,12.24,12.71,12.33,157.0,53.0,80.0,290.0,15.0,9.0,1.0,162.0,41.0,7.0,5.32,5.52,1.78,10.0,4.0,1.0,294.11,210.0,211.49,2.19,1.96,1.96,12.84,12.94,12.67,52.47,53.47,1001.0,1163.0,1.28,1.16,16.0,16.0,14.0,16.0
8474040,2021,Sam Gagner,DET,C,4on5,30,3691.0,101.0,7.67,0.14,0.25,0.21,0.16,0.24,0.17,48.0,7.79,0.53,0.33,0.98,0.22,2.34,5.59,0.53,0.53,0.53,0.0,0.0,8.0,2.0,1.0,11.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,6.0,8.0,10.0,1.0,2.0,9.0,2.0,3.0,0.0,8.0,1.0,1.0,0.18,0.11,0.24,0.0,0.0,0.0,11.0,10.0,10.0,0.0,0.08,0.1,0.0,0.61,0.61,0.61,101.0,1.0,51.0,6.0,43.0,4.0,15.0,16.0,66.0,9.0,4.0,3634.0,2.0,0.0,0.0,0.0,15.52,1.09,1.09,1.09,1.09,17.0,3.0,3.0,23.0,0.0,2.0,0.0,16.0,2.0,2.0,0.36,0.21,0.52,0.0,0.0,0.0,23.0,20.0,20.0,0.14,0.39,0.39,0.85,0.85,0.85,47.43,6.81,6.38,6.81,6.38,50.0,14.0,24.0,88.0,7.0,5.0,1.0,39.0,16.0,9.0,1.22,1.9,3.7,3.0,1.0,3.0,88.0,64.0,64.0,1.12,0.96,0.96,6.97,6.97,6.65,1.61,4.94,18.0,93.0,0.0,0.02,0.0,1.0,0.0,1.0
8474040,2021,Sam Gagner,DET,C,5on4,30,1849.0,35.0,4.49,0.76,0.82,0.8,0.84,0.74,0.81,107.0,4.82,0.54,0.46,1.01,0.17,2.43,1.38,0.53,0.54,0.53,0.0,1.0,5.0,1.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,5.0,6.0,2.0,4.0,15.0,0.0,0.0,2.0,4.0,1.0,1.0,0.07,0.14,0.33,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.14,0.41,0.03,0.64,0.64,0.63,35.0,21.0,1.0,3.0,10.0,5.0,5.0,8.0,17.0,15.0,2.0,3576.0,4.0,0.0,0.0,3.0,21.84,3.14,2.87,3.14,2.87,20.0,9.0,14.0,43.0,3.0,2.0,0.0,19.0,5.0,5.0,0.45,0.7,1.99,0.0,0.0,3.0,43.0,29.0,29.0,0.5,0.41,0.41,3.23,3.23,2.98,8.01,1.0,0.94,1.0,0.94,7.0,3.0,1.0,11.0,2.0,1.0,1.0,6.0,2.0,2.0,0.17,0.31,0.52,1.0,0.0,1.0,11.0,10.0,10.0,0.1,0.28,0.28,0.83,0.83,0.82,4.69,1.06,73.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8474884,2021,Mike Hoffman,MTL,C,other,19,1027.0,17.0,4.85,0.43,0.39,0.73,0.47,0.7,0.42,44.0,6.64,1.21,0.46,1.18,0.23,3.99,1.93,1.06,1.21,1.06,0.0,0.0,7.0,2.0,5.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,7.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,2.0,0.09,0.41,0.71,0.0,0.0,0.0,14.0,9.0,9.0,0.0,0.17,0.14,0.0,1.37,1.37,1.21,17.0,8.0,2.0,3.0,4.0,2.0,1.0,5.0,9.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,21.59,2.96,2.72,2.96,2.72,23.0,7.0,13.0,43.0,1.0,2.0,0.0,16.0,10.0,4.0,0.51,1.26,1.19,0.0,1.0,0.0,43.0,30.0,30.0,0.59,0.37,0.37,3.18,3.18,2.94,8.91,3.94,3.87,3.94,3.87,11.0,2.0,3.0,16.0,7.0,0.0,0.0,4.0,3.0,6.0,0.07,0.46,3.42,1.0,2.0,4.0,16.0,13.0,13.0,0.14,0.0,0.0,4.08,4.08,4.0,1.55,2.44,24.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0
8474884,2021,Mike Hoffman,MTL,C,all,19,20624.0,412.0,8.26,0.48,0.48,0.58,0.47,0.59,0.46,69.0,47.78,4.44,3.19,11.48,1.57,27.92,17.41,4.2,4.48,4.24,2.0,1.0,53.0,13.0,20.0,86.0,8.0,5.0,7.0,2.0,11.0,2.0,23.0,18.0,48.0,61.0,4.0,8.0,1.0,9.0,9.0,9.0,52.0,8.0,6.0,1.41,0.95,2.08,2.0,0.0,3.0,85.57,66.0,65.59,5.0,0.79,1.58,0.98,4.25,4.22,4.0,412.0,81.0,41.0,73.0,217.0,50.0,43.0,57.0,262.0,1.0,2.0,48684.0,8.0,8.0,4.0,6.0,183.23,14.43,13.8,14.33,13.7,193.0,63.0,100.0,356.0,12.0,13.0,3.0,206.0,37.0,13.0,5.68,4.37,4.38,4.0,3.0,5.0,351.1,256.0,252.48,3.16,2.89,2.89,14.71,14.54,14.05,129.92,15.72,15.2,16.02,15.5,136.0,43.0,78.0,257.0,18.0,13.0,4.0,116.0,44.0,19.0,3.37,5.51,6.85,5.0,4.0,9.0,262.32,179.0,183.29,1.9,2.88,2.88,14.74,14.99,14.7,35.62,38.7,688.0,779.0,0.0,0.0,0.0,0.0,0.0,0.0
8474884,2021,Mike Hoffman,MTL,C,5on5,19,16666.0,352.0,8.26,0.37,0.53,0.48,0.51,0.49,0.5,67.0,25.37,1.87,1.54,6.38,0.82,13.82,10.57,1.82,1.9,1.85,0.0,0.0,27.0,8.0,6.0,41.0,3.0,3.0,3.0,2.0,5.0,0.0,12.0,12.0,24.0,32.0,4.0,8.0,1.0,9.0,7.0,7.0,29.0,4.0,2.0,0.69,0.45,0.73,1.0,0.0,2.0,40.57,35.0,34.59,5.0,0.31,0.28,0.73,1.45,1.42,1.41,352.0,45.0,39.0,65.0,203.0,37.0,38.0,48.0,229.0,1.0,2.0,39325.0,8.0,8.0,4.0,5.0,109.95,6.49,6.4,6.39,6.3,114.0,39.0,59.0,212.0,6.0,6.0,2.0,133.0,18.0,2.0,3.71,2.05,0.73,2.0,2.0,2.0,207.1,153.0,149.48,1.4,1.02,1.02,6.87,6.69,6.63,115.38,11.15,10.72,11.45,11.01,121.0,38.0,72.0,231.0,11.0,13.0,4.0,109.0,37.0,13.0,3.17,4.55,3.43,4.0,2.0,5.0,236.32,159.0,163.29,1.66,2.88,2.88,9.93,10.18,9.98,28.97,25.29,593.0,567.0,0.1,0.51,4.0,10.0,4.0,8.0
8474884,2021,Mike Hoffman,MTL,C,4on5,19,16.0,2.0,1.45,0.0,0.09,0.0,0.23,0.0,0.2,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.6,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8474884,2021,Mike Hoffman,MTL,C,5on4,19,2915.0,41.0,8.26,0.95,0.88,0.94,0.85,0.95,0.85,79.0,15.78,1.37,1.19,3.91,0.51,10.11,4.91,1.32,1.37,1.32,2.0,1.0,19.0,3.0,9.0,31.0,5.0,2.0,3.0,0.0,6.0,1.0,7.0,3.0,17.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,1.0,2.0,0.63,0.09,0.64,1.0,0.0,1.0,31.0,22.0,22.0,0.0,0.3,1.16,0.24,1.42,1.42,1.38,41.0,28.0,0.0,5.0,8.0,11.0,4.0,4.0,22.0,0.0,0.0,2157.0,0.0,0.0,0.0,0.0,51.69,4.98,4.68,4.98,4.68,56.0,17.0,28.0,101.0,5.0,5.0,1.0,57.0,9.0,7.0,1.46,1.06,2.45,2.0,0.0,3.0,101.0,73.0,73.0,1.18,1.5,1.5,4.66,4.66,4.49,3.07,0.27,0.27,0.27,0.27,2.0,2.0,3.0,7.0,0.0,0.0,0.0,3.0,1.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.04,0.0,0.0,0.31,0.31,0.3,2.65,0.37,47.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8475796,2021,Mark Pysyk,BUF,D,other,30,516.0,17.0,1.92,0.26,0.27,0.21,0.39,0.3,0.34,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,8.0,0.0,8.0,1.0,1.0,6.0,9.0,0.0,0.0,1555.0,0.0,0.0,0.0,2.0,1.51,0.65,0.65,0.65,0.65,3.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,0.09,0.0,0.56,2.0,0.0,1.0,3.0,3.0,3.0,0.04,0.0,0.0,0.69,0.69,0.69,5.26,1.81,1.77,1.81,1.77,7.0,0.0,4.0,11.0,2.0,1.0,0.0,0.0,4.0,3.0,0.0,0.55,1.26,0.0,1.0,1.0,11.0,7.0,7.0,0.12,0.25,0.25,1.67,1.67,1.67,1.74,4.6,27.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
8475796,2021,Mark Pysyk,BUF,D,all,30,34576.0,738.0,7.03,0.41,0.45,0.43,0.49,0.44,0.48,112.0,37.17,1.53,2.26,10.22,1.29,23.57,16.12,1.5,1.51,1.48,2.0,3.0,37.0,18.0,12.0,67.0,6.0,1.0,1.0,0.0,10.0,3.0,19.0,21.0,36.0,54.0,5.0,10.0,0.0,21.0,13.0,7.0,52.0,3.0,0.0,1.17,0.36,0.0,0.0,1.0,0.0,65.21,55.0,53.41,7.0,0.45,0.14,0.0,1.98,1.95,1.91,738.0,45.0,128.0,110.0,455.0,92.0,73.0,92.0,481.0,0.0,0.0,75133.0,10.0,4.0,2.0,45.0,250.7,19.36,18.87,19.15,18.68,258.0,98.0,91.0,447.0,22.0,18.0,4.0,285.0,60.0,11.0,8.31,7.36,3.69,7.0,10.0,5.0,441.27,356.0,352.09,3.34,3.4,3.4,19.3,19.17,19.01,327.12,27.84,25.96,27.98,26.12,345.0,114.0,129.0,588.0,29.0,23.0,2.0,350.0,86.0,23.0,10.35,10.48,7.01,14.0,11.0,4.0,596.94,459.0,465.72,5.02,5.29,5.3,27.56,27.75,26.87,51.68,63.07,1091.0,1119.0,0.0,0.0,0.0,0.0,0.0,0.0
8475796,2021,Mark Pysyk,BUF,D,5on5,30,30133.0,639.0,7.03,0.48,0.46,0.48,0.48,0.49,0.48,109.0,37.17,1.53,2.26,10.22,1.29,23.57,16.12,1.5,1.51,1.48,2.0,3.0,37.0,18.0,12.0,67.0,6.0,1.0,1.0,0.0,10.0,3.0,19.0,21.0,36.0,54.0,5.0,10.0,0.0,20.0,11.0,5.0,52.0,3.0,0.0,1.17,0.36,0.0,0.0,1.0,0.0,65.21,55.0,53.41,5.0,0.45,0.14,0.0,1.98,1.95,1.91,639.0,43.0,75.0,104.0,417.0,91.0,62.0,76.0,410.0,0.0,0.0,61943.0,10.0,4.0,2.0,32.0,240.07,17.67,17.18,17.46,16.99,245.0,96.0,89.0,430.0,19.0,18.0,4.0,275.0,57.0,9.0,7.98,6.93,2.76,5.0,10.0,4.0,424.27,341.0,337.09,3.18,3.4,3.4,17.45,17.32,17.16,258.4,19.3,18.24,19.44,18.4,281.0,80.0,99.0,460.0,18.0,15.0,2.0,289.0,58.0,14.0,8.82,7.01,3.46,9.0,8.0,1.0,468.94,361.0,367.72,3.49,3.25,3.26,19.53,19.72,19.12,36.63,42.61,851.0,909.0,1.79,0.35,42.0,6.0,37.0,6.0
8475796,2021,Mark Pysyk,BUF,D,4on5,30,3813.0,77.0,6.85,0.12,0.1,0.1,0.11,0.11,0.12,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,45.0,5.0,27.0,0.0,9.0,10.0,58.0,0.0,0.0,3569.0,0.0,0.0,0.0,0.0,8.27,0.91,0.91,0.91,0.91,10.0,1.0,1.0,12.0,0.0,0.0,0.0,8.0,2.0,1.0,0.24,0.3,0.38,0.0,0.0,0.0,12.0,11.0,11.0,0.1,0.0,0.0,1.01,1.01,1.0,60.8,6.58,5.79,6.58,5.79,54.0,33.0,26.0,113.0,9.0,7.0,0.0,57.0,24.0,6.0,1.37,2.92,2.29,5.0,2.0,2.0,113.0,87.0,87.0,1.36,1.78,1.78,6.15,6.15,5.88,0.89,8.36,12.0,101.0,0.01,0.0,1.0,0.0,1.0,0.0
8475796,2021,Mark Pysyk,BUF,D,5on4,30,114.0,5.0,0.82,0.0,0.49,1.0,0.63,0.0,0.52,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,1195.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.97,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8478477,2021,Mitchell Stephens,DET,C,other,16,235.0,7.0,2.76,0.25,0.32,0.07,0.29,0.09,0.27,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,1.0,0.0,0.0,4.0,1.0,2.0,2.0,8.0,1377.0,0.0,0.0,0.0,0.0,0.78,0.78,0.78,0.78,0.78,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.78,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.78,0.78,0.78,7.94,2.41,1.9,2.41,1.9,9.0,1.0,3.0,13.0,2.0,2.0,0.0,4.0,1.0,5.0,0.2,0.12,2.09,0.0,0.0,2.0,13.0,10.0,10.0,0.19,0.94,0.94,1.66,1.66,1.45,3.55,7.43,23.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
8478477,2021,Mitchell Stephens,DET,C,all,16,11523.0,274.0,0.92,0.36,0.51,0.36,0.47,0.36,0.48,152.0,15.56,1.13,0.93,3.34,0.47,7.91,7.22,1.06,1.12,1.06,2.0,2.0,13.0,8.0,10.0,31.0,4.0,0.0,3.0,0.0,1.0,1.0,4.0,12.0,13.0,21.0,2.0,4.0,83.0,9.0,3.0,3.0,18.0,2.0,1.0,0.49,0.35,0.28,0.0,0.0,0.0,30.41,21.0,20.6,0.0,0.19,0.78,0.45,0.86,0.84,0.83,274.0,19.0,65.0,36.0,154.0,21.0,40.0,37.0,176.0,83.0,89.0,46812.0,4.0,0.0,0.0,8.0,71.72,6.95,6.72,6.89,6.66,70.0,27.0,33.0,130.0,5.0,9.0,2.0,73.0,14.0,10.0,1.88,1.74,3.33,2.0,0.0,3.0,127.42,97.0,95.09,0.98,2.31,2.31,5.61,5.49,5.43,124.75,12.32,11.43,12.35,11.45,131.0,39.0,59.0,229.0,17.0,11.0,2.0,126.0,31.0,13.0,3.82,3.81,4.7,8.0,3.0,6.0,232.35,170.0,171.5,2.17,2.38,2.38,12.11,12.14,11.57,43.64,41.31,665.0,738.0,0.0,0.0,0.0,0.0,0.0,0.0
